SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
11X,E54000038,E40000006,01JUL2022,64,64,596371,596371
11X,E54000038,E40000006,01AUG2022,64,64,596793,596793
11X,E54000038,E40000006,01SEP2022,64,64,597480,597480
11X,E54000038,E40000006,01OCT2022,63,64,590215,598141
11X,E54000038,E40000006,01NOV2022,63,63,598868,598868
11X,E54000038,E40000006,01DEC2022,63,63,599259,599259
11X,E54000038,E40000006,01JAN2023,63,63,599242,599242
12F,E54000008,E40000010,01AUG2020,47,47,338205,338205
12F,E54000008,E40000010,01SEP2020,47,47,338242,338242
12F,E54000008,E40000010,01OCT2020,47,47,338230,338230
12F,E54000008,E40000010,01NOV2020,47,47,338089,338089
12F,E54000008,E40000010,01DEC2020,47,47,338082,338082
12F,E54000008,E40000010,01JAN2021,47,47,338130,338130
12F,E54000008,E40000010,01FEB2021,47,47,337983,337983
12F,E54000008,E40000010,01MAR2021,47,47,337948,337948
12F,E54000008,E40000010,01APR2021,47,47,338175,338175
12F,E54000008,E40000010,01MAY2021,47,47,338319,338319
12F,E54000008,E40000010,01JUN2021,47,47,338526,338526
12F,E54000008,E40000010,01JUL2021,47,47,338818,338818
12F,E54000008,E40000010,01AUG2021,47,47,339203,339203
12F,E54000008,E40000010,01SEP2021,47,47,339354,339354
12F,E54000008,E40000010,01OCT2021,47,47,339312,339312
12F,E54000008,E40000010,01NOV2021,47,47,339173,339173
12F,E54000008,E40000010,01DEC2021,47,47,339263,339263
12F,E54000008,E40000010,01JAN2022,47,47,339342,339342
12F,E54000008,E40000010,01FEB2022,47,47,339405,339405
12F,E54000008,E40000010,01MAR2022,47,47,339466,339466
12F,E54000008,E40000010,01APR2022,47,47,339544,339544
12F,E54000008,E40000010,01MAY2022,47,47,339633,339633
12F,E54000008,E40000010,01JUN2022,47,47,339824,339824
12F,E54000008,E40000010,01JUL2022,47,47,340073,340073
12F,E54000008,E40000010,01AUG2022,47,47,340415,340415
12F,E54000008,E40000010,01SEP2022,47,47,340836,340836
12F,E54000008,E40000010,01OCT2022,46,46,340837,340837
12F,E54000008,E40000010,01NOV2022,46,46,340941,340941
12F,E54000008,E40000010,01DEC2022,46,46,341223,341223
12F,E54000008,E40000010,01JAN2023,46,46,341229,341229
13T,E54000050,E40000012,01AUG2020,59,60,515233,530998
13T,E54000050,E40000012,01SEP2020,60,60,530548,530548
13T,E54000050,E40000012,01OCT2020,60,60,530534,530534
13T,E54000050,E40000012,01NOV2020,60,60,533005,533005
13T,E54000050,E40000012,01DEC2020,60,60,533071,533071
13T,E54000050,E40000012,01JAN2021,60,60,532954,532954
13T,E54000050,E40000012,01FEB2021,60,60,532708,532708
13T,E54000050,E40000012,01MAR2021,60,60,532456,532456
13T,E54000050,E40000012,01APR2021,60,60,532265,532265
13T,E54000050,E40000012,01MAY2021,60,60,532000,532000
13T,E54000050,E40000012,01JUN2021,60,60,531981,531981
13T,E54000050,E40000012,01JUL2021,60,60,531657,531657
13T,E54000050,E40000012,01AUG2021,60,60,531372,531372
13T,E54000050,E40000012,01SEP2021,60,60,531153,531153
13T,E54000050,E40000012,01OCT2021,60,60,533536,533536
13T,E54000050,E40000012,01NOV2021,60,60,536189,536189
13T,E54000050,E40000012,01DEC2021,60,60,537594,537594
13T,E54000050,E40000012,01JAN2022,60,60,538215,538215
13T,E54000050,E40000012,01FEB2022,60,60,538520,538520
13T,E54000050,E40000012,01MAR2022,60,60,539222,539222
13T,E54000050,E40000012,01APR2022,60,60,539410,539410
13T,E54000050,E40000012,01MAY2022,60,60,539689,539689
13T,E54000050,E40000012,01JUN2022,60,60,539672,539672
13T,E54000050,E40000012,01JUL2022,60,60,539465,539465
13T,E54000050,E40000012,01AUG2022,59,59,539150,539150
13T,E54000050,E40000012,01SEP2022,59,59,538584,538584
13T,E54000050,E40000012,01OCT2022,59,59,541393,541393
13T,E54000050,E40000012,01NOV2022,56,56,544668,544668
13T,E54000050,E40000012,01DEC2022,56,56,545971,545971
13T,E54000050,E40000012,01JAN2023,56,56,546319,546319
14L,E54000057,E40000010,01AUG2020,82,85,654574,671250
14L,E54000057,E40000010,01SEP2020,84,85,665041,669786
14L,E54000057,E40000010,01OCT2020,84,85,666351,671130
14L,E54000057,E40000010,01NOV2020,83,85,662260,673215
14L,E54000057,E40000010,01DEC2020,84,85,669575,674498
14L,E54000057,E40000010,01JAN2021,83,85,664538,675754
14L,E54000057,E40000010,01FEB2021,84,85,671360,676416
14L,E54000057,E40000010,01MAR2021,84,85,671458,676520
14L,E54000057,E40000010,01APR2021,84,85,672633,677745
14L,E54000057,E40000010,01MAY2021,84,85,671803,676888
14L,E54000057,E40000010,01JUN2021,84,85,672276,677374
14L,E54000057,E40000010,01JUL2021,84,85,674152,679284
14L,E54000057,E40000010,01AUG2021,84,85,674376,679547
14L,E54000057,E40000010,01SEP2021,83,85,663025,679659
14L,E54000057,E40000010,01OCT2021,84,85,679320,684542
14L,E54000057,E40000010,01NOV2021,83,84,683892,689179
14L,E54000057,E40000010,01DEC2021,82,84,677801,692214
14L,E54000057,E40000010,01JAN2022,82,83,688912,694270
14L,E54000057,E40000010,01FEB2022,82,83,690794,696148
14L,E54000057,E40000010,01MAR2022,82,83,692004,697380
14L,E54000057,E40000010,01APR2022,82,83,693601,699027
14L,E54000057,E40000010,01MAY2022,82,83,694161,699600
14L,E54000057,E40000010,01JUN2022,82,83,695139,700594
14L,E54000057,E40000010,01JUL2022,82,83,695568,701068
14L,E54000057,E40000010,01AUG2022,82,83,695468,701012
14L,E54000057,E40000010,01SEP2022,82,83,695322,700910
14L,E54000057,E40000010,01OCT2022,82,83,699837,705444
14L,E54000057,E40000010,01NOV2022,82,83,703602,709280
14L,E54000057,E40000010,01DEC2022,82,83,706427,712156
14L,E54000057,E40000010,01JAN2023,82,83,707605,713400
14Y,E54000044,E40000005,01AUG2020,48,48,571014,571014
14Y,E54000044,E40000005,01SEP2020,48,48,571331,571331
14Y,E54000044,E40000005,01OCT2020,48,48,570643,570643
14Y,E54000044,E40000005,01NOV2020,48,48,571090,571090
14Y,E54000044,E40000005,01DEC2020,48,48,571316,571316
14Y,E54000044,E40000005,01JAN2021,48,48,571897,571897
14Y,E54000044,E40000005,01FEB2021,48,48,571837,571837
14Y,E54000044,E40000005,01MAR2021,48,48,572096,572096
14Y,E54000044,E40000005,01APR2021,48,48,573374,573374
14Y,E54000044,E40000005,01MAY2021,48,48,573590,573590
14Y,E54000044,E40000005,01JUN2021,48,48,574324,574324
14Y,E54000044,E40000005,01JUL2021,48,48,575137,575137
14Y,E54000044,E40000005,01AUG2021,48,48,575974,575974
14Y,E54000044,E40000005,01SEP2021,48,48,576502,576502
14Y,E54000044,E40000005,01OCT2021,48,48,576122,576122
14Y,E54000044,E40000005,01NOV2021,48,48,576059,576059
14Y,E54000044,E40000005,01DEC2021,48,48,576819,576819
14Y,E54000044,E40000005,01JAN2022,48,48,577367,577367
14Y,E54000044,E40000005,01FEB2022,48,48,577893,577893
14Y,E54000044,E40000005,01MAR2022,47,48,563322,578208
14Y,E54000044,E40000005,01APR2022,47,48,563926,578818
14Y,E54000044,E40000005,01MAY2022,47,48,564108,579020
14Y,E54000044,E40000005,01JUN2022,47,48,564806,579749
14Y,E54000044,E40000005,01JUL2022,46,47,565637,580591
14Y,E54000044,E40000005,01AUG2022,46,47,566186,581168
14Y,E54000044,E40000005,01SEP2022,47,47,581973,581973
14Y,E54000044,E40000005,01OCT2022,47,47,581602,581602
14Y,E54000044,E40000005,01NOV2022,47,47,582333,582333
14Y,E54000044,E40000005,01DEC2022,47,47,582700,582700
14Y,E54000044,E40000005,01JAN2023,47,47,582913,582913
15A,E54000044,E40000005,01AUG2020,44,46,543432,556504
15A,E54000044,E40000005,01SEP2020,45,46,555957,555957
15A,E54000044,E40000005,01OCT2020,44,46,550777,556081
15A,E54000044,E40000005,01NOV2020,44,45,556390,556390
15A,E54000044,E40000005,01DEC2020,44,45,556904,556904
15A,E54000044,E40000005,01JAN2021,44,45,557537,557537
15A,E54000044,E40000005,01FEB2021,44,45,557461,557461
15A,E54000044,E40000005,01MAR2021,44,45,557411,557411
15A,E54000044,E40000005,01APR2021,44,45,557531,557531
15A,E54000044,E40000005,01MAY2021,44,45,557865,557865
15A,E54000044,E40000005,01JUN2021,44,45,558343,558343
15A,E54000044,E40000005,01JUL2021,44,45,559635,559635
15A,E54000044,E40000005,01AUG2021,44,45,560543,560543
15A,E54000044,E40000005,01SEP2021,44,45,561584,561584
15A,E54000044,E40000005,01OCT2021,44,45,564073,564073
15A,E54000044,E40000005,01NOV2021,44,45,564952,564952
15A,E54000044,E40000005,01DEC2021,44,45,566240,566240
15A,E54000044,E40000005,01JAN2022,44,45,567247,567247
15A,E54000044,E40000005,01FEB2022,44,45,568073,568073
15A,E54000044,E40000005,01MAR2022,44,45,568374,568374
15A,E54000044,E40000005,01APR2022,44,45,568752,568752
15A,E54000044,E40000005,01MAY2022,44,45,569071,569071
15A,E54000044,E40000005,01JUN2022,44,45,569984,569984
15A,E54000044,E40000005,01JUL2022,44,45,570902,570902
15A,E54000044,E40000005,01AUG2022,43,45,568748,571480
15A,E54000044,E40000005,01SEP2022,43,44,572414,572414
15A,E54000044,E40000005,01OCT2022,43,44,574103,574103
15A,E54000044,E40000005,01NOV2022,43,44,575726,575726
15A,E54000044,E40000005,01DEC2022,43,44,576849,576849
15A,E54000044,E40000005,01JAN2023,43,44,577084,577084
15C,E54000039,E40000006,01AUG2020,78,79,1037584,1037611
15C,E54000039,E40000006,01SEP2020,77,78,1037602,1037642
15C,E54000039,E40000006,01OCT2020,77,78,1037877,1037919
15C,E54000039,E40000006,01NOV2020,77,78,1039795,1039835
15C,E54000039,E40000006,01DEC2020,77,78,1041185,1041231
15C,E54000039,E40000006,01JAN2021,77,78,1042234,1042286
15C,E54000039,E40000006,01FEB2021,77,78,1041843,1041896
15C,E54000039,E40000006,01MAR2021,77,78,1041815,1041867
15C,E54000039,E40000006,01APR2021,77,78,1042507,1042555
15C,E54000039,E40000006,01MAY2021,77,78,1043489,1043536
15C,E54000039,E40000006,01JUN2021,77,78,1044126,1044171
15C,E54000039,E40000006,01JUL2021,77,78,1046035,1046083
15C,E54000039,E40000006,01AUG2021,77,78,1046698,1046749
15C,E54000039,E40000006,01SEP2021,77,78,1047204,1047257
15C,E54000039,E40000006,01OCT2021,77,78,1049838,1049890
15C,E54000039,E40000006,01NOV2021,77,78,1052326,1052374
15C,E54000039,E40000006,01DEC2021,77,78,1054992,1055040
15C,E54000039,E40000006,01JAN2022,77,78,1057206,1057250
15C,E54000039,E40000006,01FEB2022,77,78,1059077,1059117
15C,E54000039,E40000006,01MAR2022,77,78,1059599,1059637
15C,E54000039,E40000006,01APR2022,76,78,1058703,1060590
15C,E54000039,E40000006,01MAY2022,76,77,1059607,1059646
15C,E54000039,E40000006,01JUN2022,76,77,1061475,1061515
15C,E54000039,E40000006,01JUL2022,76,77,1062289,1062329
15C,E54000039,E40000006,01AUG2022,76,77,1062286,1062327
15C,E54000039,E40000006,01SEP2022,76,77,1062675,1062717
15C,E54000039,E40000006,01OCT2022,76,77,1063652,1063699
15C,E54000039,E40000006,01NOV2022,76,77,1066638,1066685
15C,E54000039,E40000006,01DEC2022,76,77,1067537,1067583
15C,E54000039,E40000006,01JAN2023,76,77,1068901,1068945
15E,E54000055,E40000011,01AUG2020,183,188,1534731,1548567
15E,E54000055,E40000011,01SEP2020,183,188,1531901,1548494
15E,E54000055,E40000011,01OCT2020,183,187,1540515,1549007
15E,E54000055,E40000011,01NOV2020,183,187,1541584,1550068
15E,E54000055,E40000011,01DEC2020,183,187,1542803,1551311
15E,E54000055,E40000011,01JAN2021,183,187,1543095,1551620
15E,E54000055,E40000011,01FEB2021,183,187,1543447,1551964
15E,E54000055,E40000011,01MAR2021,184,187,1545749,1551360
15E,E54000055,E40000011,01APR2021,183,186,1546642,1552224
15E,E54000055,E40000011,01MAY2021,183,186,1546894,1552473
15E,E54000055,E40000011,01JUN2021,183,186,1547388,1552962
15E,E54000055,E40000011,01JUL2021,183,186,1548590,1554164
15E,E54000055,E40000011,01AUG2021,182,185,1549309,1554869
15E,E54000055,E40000011,01SEP2021,182,185,1551233,1556783
15E,E54000055,E40000011,01OCT2021,181,184,1552324,1557863
15E,E54000055,E40000011,01NOV2021,181,184,1554340,1559864
15E,E54000055,E40000011,01DEC2021,182,184,1563544,1563544
15E,E54000055,E40000011,01JAN2022,182,184,1565303,1565303
15E,E54000055,E40000011,01FEB2022,182,184,1566992,1566992
15E,E54000055,E40000011,01MAR2022,182,184,1568678,1568678
15E,E54000055,E40000011,01APR2022,181,184,1557128,1569829
15E,E54000055,E40000011,01MAY2022,181,184,1556503,1569258
15E,E54000055,E40000011,01JUN2022,181,184,1556335,1569204
15E,E54000055,E40000011,01JUL2022,181,184,1557842,1570764
15E,E54000055,E40000011,01AUG2022,181,184,1557818,1570793
15E,E54000055,E40000011,01SEP2022,182,185,1560890,1573910
15E,E54000055,E40000011,01OCT2022,183,185,1575225,1575225
15E,E54000055,E40000011,01NOV2022,183,185,1579173,1579173
15E,E54000055,E40000011,01DEC2022,183,185,1583927,1583927
15E,E54000055,E40000011,01JAN2023,183,185,1586562,1586562
15F,E54000054,E40000012,01AUG2020,93,93,893059,893059
15F,E54000054,E40000012,01SEP2020,93,93,892559,892559
15F,E54000054,E40000012,01OCT2020,93,93,896078,896078
15F,E54000054,E40000012,01NOV2020,93,93,897274,897274
15F,E54000054,E40000012,01DEC2020,93,93,897284,897284
15F,E54000054,E40000012,01JAN2021,93,93,897196,897196
15F,E54000054,E40000012,01FEB2021,93,93,897133,897133
15F,E54000054,E40000012,01MAR2021,93,93,897292,897292
15F,E54000054,E40000012,01APR2021,92,93,894524,897886
15F,E54000054,E40000012,01MAY2021,92,92,897743,897743
15F,E54000054,E40000012,01JUN2021,92,92,898048,898048
15F,E54000054,E40000012,01JUL2021,92,92,898636,898636
15F,E54000054,E40000012,01AUG2021,92,92,898241,898241
15F,E54000054,E40000012,01SEP2021,92,92,898078,898078
15F,E54000054,E40000012,01OCT2021,92,92,903297,903297
15F,E54000054,E40000012,01NOV2021,92,92,906304,906304
15F,E54000054,E40000012,01DEC2021,91,91,907976,907976
15F,E54000054,E40000012,01JAN2022,91,91,908875,908875
15F,E54000054,E40000012,01FEB2022,91,91,909394,909394
15F,E54000054,E40000012,01MAR2022,91,91,909616,909616
15F,E54000054,E40000012,01APR2022,91,91,910116,910116
15F,E54000054,E40000012,01MAY2022,91,91,909886,909886
15F,E54000054,E40000012,01JUN2022,91,91,909779,909779
15F,E54000054,E40000012,01JUL2022,91,91,909468,909468
15F,E54000054,E40000012,01AUG2022,91,91,908742,908742
15F,E54000054,E40000012,01SEP2022,91,91,908423,908423
15F,E54000054,E40000012,01OCT2022,91,91,911967,911967
15F,E54000054,E40000012,01NOV2022,91,91,916175,916175
15F,E54000054,E40000012,01DEC2022,91,91,917700,917700
15F,E54000054,E40000012,01JAN2023,91,91,918270,918270
15M,E54000058,E40000011,01AUG2020,118,118,1095744,1095744
15M,E54000058,E40000011,01SEP2020,118,118,1096206,1096206
15M,E54000058,E40000011,01OCT2020,118,118,1096911,1096911
15M,E54000058,E40000011,01NOV2020,118,118,1097389,1097389
15M,E54000058,E40000011,01DEC2020,118,118,1097771,1097771
15M,E54000058,E40000011,01JAN2021,118,118,1098345,1098345
15M,E54000058,E40000011,01FEB2021,118,118,1098898,1098898
15M,E54000058,E40000011,01MAR2021,118,118,1099277,1099277
15M,E54000058,E40000011,01APR2021,118,118,1100205,1100205
15M,E54000058,E40000011,01MAY2021,118,118,1101336,1101336
15M,E54000058,E40000011,01JUN2021,118,118,1102160,1102160
15M,E54000058,E40000011,01JUL2021,118,118,1103193,1103193
15M,E54000058,E40000011,01AUG2021,118,118,1103991,1103991
15M,E54000058,E40000011,01SEP2021,118,118,1104791,1104791
15M,E54000058,E40000011,01OCT2021,118,118,1105503,1105503
15M,E54000058,E40000011,01NOV2021,118,118,1105868,1105868
15M,E54000058,E40000011,01DEC2021,117,117,1106741,1106741
15M,E54000058,E40000011,01JAN2022,117,117,1107320,1107320
15M,E54000058,E40000011,01FEB2022,117,117,1108053,1108053
15M,E54000058,E40000011,01MAR2022,117,117,1108635,1108635
15M,E54000058,E40000011,01APR2022,117,117,1109764,1109764
15M,E54000058,E40000011,01MAY2022,116,116,1110392,1110392
15M,E54000058,E40000011,01JUN2022,116,116,1111536,1111536
15M,E54000058,E40000011,01JUL2022,115,116,1101024,1112125
15M,E54000058,E40000011,01AUG2022,114,114,1112884,1112884
15M,E54000058,E40000011,01SEP2022,114,114,1114057,1114057
15M,E54000058,E40000011,01OCT2022,114,114,1114946,1114946
15M,E54000058,E40000011,01NOV2022,114,114,1116057,1116057
15M,E54000058,E40000011,01DEC2022,114,114,1117511,1117511
15M,E54000058,E40000011,01JAN2023,114,114,1118034,1118034
15N,E54000037,E40000006,01AUG2020,121,123,1232357,1246965
15N,E54000037,E40000006,01SEP2020,121,123,1232644,1247137
15N,E54000037,E40000006,01OCT2020,121,123,1236213,1250609
15N,E54000037,E40000006,01NOV2020,121,123,1236901,1251211
15N,E54000037,E40000006,01DEC2020,121,123,1238211,1252443
15N,E54000037,E40000006,01JAN2021,121,123,1238725,1252919
15N,E54000037,E40000006,01FEB2021,121,123,1239895,1254026
15N,E54000037,E40000006,01MAR2021,121,123,1241376,1255476
15N,E54000037,E40000006,01APR2021,121,123,1242742,1256751
15N,E54000037,E40000006,01MAY2021,121,123,1243610,1257549
15N,E54000037,E40000006,01JUN2021,121,123,1244609,1258533
15N,E54000037,E40000006,01JUL2021,120,123,1238795,1259562
15N,E54000037,E40000006,01AUG2021,120,122,1246841,1260595
15N,E54000037,E40000006,01SEP2021,120,122,1247336,1261032
15N,E54000037,E40000006,01OCT2021,119,122,1249472,1264796
15N,E54000037,E40000006,01NOV2021,119,122,1253699,1267830
15N,E54000037,E40000006,01DEC2021,119,121,1255753,1269288
15N,E54000037,E40000006,01JAN2022,119,121,1256392,1269915
15N,E54000037,E40000006,01FEB2022,119,121,1256705,1270207
15N,E54000037,E40000006,01MAR2022,119,121,1257240,1270735
15N,E54000037,E40000006,01APR2022,119,121,1257832,1271298
15N,E54000037,E40000006,01MAY2022,119,121,1257762,1271205
15N,E54000037,E40000006,01JUN2022,119,121,1258943,1272427
15N,E54000037,E40000006,01JUL2022,119,121,1259521,1272976
15N,E54000037,E40000006,01AUG2022,119,121,1259832,1273264
15N,E54000037,E40000006,01SEP2022,119,121,1260631,1274050
15N,E54000037,E40000006,01OCT2022,119,121,1262849,1276248
15N,E54000037,E40000006,01NOV2022,119,121,1264627,1277983
15N,E54000037,E40000006,01DEC2022,119,121,1266345,1279709
15N,E54000037,E40000006,01JAN2023,119,121,1267557,1280894
16C,E54000050,E40000012,01AUG2020,80,81,709304,709340
16C,E54000050,E40000012,01SEP2020,80,81,709538,709574
16C,E54000050,E40000012,01OCT2020,80,81,709812,709848
16C,E54000050,E40000012,01NOV2020,79,81,700128,709984
16C,E54000050,E40000012,01DEC2020,79,81,700444,710296
16C,E54000050,E40000012,01JAN2021,79,81,700608,710472
16C,E54000050,E40000012,01FEB2021,79,81,700435,710298
16C,E54000050,E40000012,01MAR2021,79,81,700407,710274
16C,E54000050,E40000012,01APR2021,79,81,701347,711236
16C,E54000050,E40000012,01MAY2021,79,81,701876,711776
16C,E54000050,E40000012,01JUN2021,79,81,702085,711991
16C,E54000050,E40000012,01JUL2021,79,81,702668,712568
16C,E54000050,E40000012,01AUG2021,79,81,703119,713029
16C,E54000050,E40000012,01SEP2021,80,81,713445,713477
16C,E54000050,E40000012,01OCT2021,80,81,713722,713754
16C,E54000050,E40000012,01NOV2021,80,81,714663,714695
16C,E54000050,E40000012,01DEC2021,80,81,715677,715709
16C,E54000050,E40000012,01JAN2022,80,81,716168,716200
16C,E54000050,E40000012,01FEB2022,80,81,716691,716722
16C,E54000050,E40000012,01MAR2022,80,81,717423,717454
16C,E54000050,E40000012,01APR2022,80,81,718316,718347
16C,E54000050,E40000012,01MAY2022,80,81,718511,718542
16C,E54000050,E40000012,01JUN2022,80,81,719214,719245
16C,E54000050,E40000012,01JUL2022,80,81,719487,719518
16C,E54000050,E40000012,01AUG2022,80,81,719774,719805
16C,E54000050,E40000012,01SEP2022,80,81,720228,720258
16C,E54000050,E40000012,01OCT2022,80,81,720991,721021
16C,E54000050,E40000012,01NOV2022,80,81,722096,722126
16C,E54000050,E40000012,01DEC2022,80,81,722851,722880
16C,E54000050,E40000012,01JAN2023,80,81,722917,722946
18C,E54000019,E40000011,01AUG2020,82,83,798400,803379
18C,E54000019,E40000011,01SEP2020,82,82,803844,803844
18C,E54000019,E40000011,01OCT2020,82,82,803655,803655
18C,E54000019,E40000011,01NOV2020,81,82,794452,803961
18C,E54000019,E40000011,01DEC2020,81,81,804186,804186
18C,E54000019,E40000011,01JAN2021,81,81,804539,804539
18C,E54000019,E40000011,01FEB2021,81,81,805401,805401
18C,E54000019,E40000011,01MAR2021,81,81,806128,806128
18C,E54000019,E40000011,01APR2021,81,81,807412,807412
18C,E54000019,E40000011,01MAY2021,80,81,801647,808218
18C,E54000019,E40000011,01JUN2021,80,80,808546,808546
18C,E54000019,E40000011,01JUL2021,80,80,809689,809689
18C,E54000019,E40000011,01AUG2021,80,80,811243,811243
18C,E54000019,E40000011,01SEP2021,80,80,812154,812154
18C,E54000019,E40000011,01OCT2021,80,80,812712,812712
18C,E54000019,E40000011,01NOV2021,80,80,812974,812974
18C,E54000019,E40000011,01DEC2021,80,80,813751,813751
18C,E54000019,E40000011,01JAN2022,80,80,814356,814356
18C,E54000019,E40000011,01FEB2022,80,80,814745,814745
18C,E54000019,E40000011,01MAR2022,80,80,815213,815213
18C,E54000019,E40000011,01APR2022,80,80,815391,815391
18C,E54000019,E40000011,01MAY2022,79,80,807448,815805
18C,E54000019,E40000011,01JUN2022,79,79,816794,816794
18C,E54000019,E40000011,01JUL2022,79,79,817738,817738
18C,E54000019,E40000011,01AUG2022,79,79,818533,818533
18C,E54000019,E40000011,01SEP2022,79,79,819610,819610
18C,E54000019,E40000011,01OCT2022,79,79,819991,819991
18C,E54000019,E40000011,01NOV2022,79,79,820380,820380
18C,E54000019,E40000011,01DEC2022,79,79,820981,820981
18C,E54000019,E40000011,01JAN2023,79,79,821326,821326
26A,E54000022,E40000007,01AUG2020,104,106,1062326,1067300
26A,E54000022,E40000007,01SEP2020,104,106,1062511,1067473
26A,E54000022,E40000007,01OCT2020,104,106,1064662,1069649
26A,E54000022,E40000007,01NOV2020,104,106,1065833,1070886
26A,E54000022,E40000007,01DEC2020,104,106,1066389,1071460
26A,E54000022,E40000007,01JAN2021,104,106,1066954,1072070
26A,E54000022,E40000007,01FEB2021,104,106,1067498,1072686
26A,E54000022,E40000007,01MAR2021,104,106,1067283,1072568
26A,E54000022,E40000007,01APR2021,104,106,1068612,1073983
26A,E54000022,E40000007,01MAY2021,104,106,1069165,1074608
26A,E54000022,E40000007,01JUN2021,104,106,1069730,1075323
26A,E54000022,E40000007,01JUL2021,104,106,1070805,1076361
26A,E54000022,E40000007,01AUG2021,104,106,1071544,1077072
26A,E54000022,E40000007,01SEP2021,104,106,1072442,1077940
26A,E54000022,E40000007,01OCT2021,104,106,1074017,1079483
26A,E54000022,E40000007,01NOV2021,104,106,1074823,1080254
26A,E54000022,E40000007,01DEC2021,104,106,1075558,1080943
26A,E54000022,E40000007,01JAN2022,104,106,1075914,1081228
26A,E54000022,E40000007,01FEB2022,104,106,1075832,1081121
26A,E54000022,E40000007,01MAR2022,104,106,1075579,1080841
26A,E54000022,E40000007,01APR2022,104,106,1075506,1080827
26A,E54000022,E40000007,01MAY2022,104,106,1075648,1081017
26A,E54000022,E40000007,01JUN2022,104,106,1076306,1081736
26A,E54000022,E40000007,01JUL2022,104,106,1077001,1082501
26A,E54000022,E40000007,01AUG2022,104,106,1077527,1083066
26A,E54000022,E40000007,01SEP2022,104,106,1078373,1083979
26A,E54000022,E40000007,01OCT2022,104,106,1079676,1085360
26A,E54000022,E40000007,01NOV2022,104,106,1081440,1087166
26A,E54000022,E40000007,01DEC2022,104,106,1082158,1087849
26A,E54000022,E40000007,01JAN2023,104,106,1082176,1087842
27D,E54000008,E40000010,01AUG2020,79,79,781329,781329
27D,E54000008,E40000010,01SEP2020,79,79,781693,781693
27D,E54000008,E40000010,01OCT2020,79,79,781844,781844
27D,E54000008,E40000010,01NOV2020,79,79,782292,782292
27D,E54000008,E40000010,01DEC2020,79,79,783171,783171
27D,E54000008,E40000010,01JAN2021,79,79,783954,783954
27D,E54000008,E40000010,01FEB2021,79,79,784429,784429
27D,E54000008,E40000010,01MAR2021,79,79,785233,785233
27D,E54000008,E40000010,01APR2021,79,79,786560,786560
27D,E54000008,E40000010,01MAY2021,79,79,787420,787420
27D,E54000008,E40000010,01JUN2021,79,79,788163,788163
27D,E54000008,E40000010,01JUL2021,79,79,789739,789739
27D,E54000008,E40000010,01AUG2021,79,79,790644,790644
27D,E54000008,E40000010,01SEP2021,79,79,791930,791930
27D,E54000008,E40000010,01OCT2021,79,79,792353,792353
27D,E54000008,E40000010,01NOV2021,79,79,793113,793113
27D,E54000008,E40000010,01DEC2021,79,79,794041,794041
27D,E54000008,E40000010,01JAN2022,79,79,795167,795167
27D,E54000008,E40000010,01FEB2022,79,79,795711,795711
27D,E54000008,E40000010,01MAR2022,79,79,796098,796098
27D,E54000008,E40000010,01APR2022,79,79,797056,797056
27D,E54000008,E40000010,01MAY2022,79,79,797455,797455
27D,E54000008,E40000010,01JUN2022,79,79,798452,798452
27D,E54000008,E40000010,01JUL2022,79,79,799423,799423
27D,E54000008,E40000010,01AUG2022,79,79,800546,800546
27D,E54000008,E40000010,01SEP2022,79,79,801703,801703
27D,E54000008,E40000010,01OCT2022,79,79,802339,802339
27D,E54000008,E40000010,01NOV2022,79,79,803175,803175
27D,E54000008,E40000010,01DEC2022,79,79,804133,804133
27D,E54000008,E40000010,01JAN2023,79,79,804695,804695
36J,E54000054,E40000012,01AUG2020,69,71,630442,643831
36J,E54000054,E40000012,01SEP2020,69,71,630355,643730
36J,E54000054,E40000012,01OCT2020,69,71,630312,643679
36J,E54000054,E40000012,01NOV2020,69,71,630646,643989
36J,E54000054,E40000012,01DEC2020,69,71,630720,644060
36J,E54000054,E40000012,01JAN2021,69,71,631325,644640
36J,E54000054,E40000012,01FEB2021,69,71,631400,644672
36J,E54000054,E40000012,01MAR2021,69,71,631622,644897
36J,E54000054,E40000012,01APR2021,69,71,632338,645579
36J,E54000054,E40000012,01MAY2021,69,71,632814,645995
36J,E54000054,E40000012,01JUN2021,69,71,632880,646063
36J,E54000054,E40000012,01JUL2021,69,71,633729,646910
36J,E54000054,E40000012,01AUG2021,69,71,634003,647173
36J,E54000054,E40000012,01SEP2021,69,71,632327,645490
36J,E54000054,E40000012,01OCT2021,69,71,632554,645712
36J,E54000054,E40000012,01NOV2021,68,71,628982,646851
36J,E54000054,E40000012,01DEC2021,63,65,624583,647316
36J,E54000054,E40000012,01JAN2022,62,62,641056,641056
36J,E54000054,E40000012,01FEB2022,62,62,648484,648484
36J,E54000054,E40000012,01MAR2022,62,62,649130,649130
36J,E54000054,E40000012,01APR2022,62,62,650021,650021
36J,E54000054,E40000012,01MAY2022,62,62,650290,650290
36J,E54000054,E40000012,01JUN2022,62,62,650982,650982
36J,E54000054,E40000012,01JUL2022,62,62,651538,651538
36J,E54000054,E40000012,01AUG2022,61,61,651895,651895
36J,E54000054,E40000012,01SEP2022,61,61,652539,652539
36J,E54000054,E40000012,01OCT2022,61,61,653237,653237
