SUB_ICB_LOCATION_CODE,ICB_ONS_CODE,REGION_CODE,Appointment_Month,Included Practices,Open Practices,Patients registered at included practices,Patients registered at open practices
92A,E54000052,E40000005,01APR2024,101,102,1126009,1141884
92A,E54000052,E40000005,01MAY2024,100,102,1127725,1143623
92A,E54000052,E40000005,01JUN2024,98,100,1127230,1144218
92A,E54000052,E40000005,01JUL2024,98,100,1128670,1145265
92A,E54000052,E40000005,01AUG2024,98,99,1129972,1145842
92A,E54000052,E40000005,01SEP2024,98,99,1130438,1146307
92A,E54000052,E40000005,01OCT2024,99,99,1146942,1146942
92A,E54000052,E40000005,01NOV2024,98,99,1131960,1147786
92A,E54000052,E40000005,01DEC2024,99,99,1147911,1147911
92A,E54000052,E40000005,01JAN2025,99,99,1148159,1148159
92A,E54000052,E40000005,01FEB2025,98,98,1148405,1148405
92A,E54000052,E40000005,01MAR2025,98,98,1148135,1148135
92A,E54000052,E40000005,01APR2025,98,98,1148377,1148377
92A,E54000052,E40000005,01MAY2025,98,98,1148751,1148751
92A,E54000052,E40000005,01JUN2025,98,98,1149132,1149132
92A,E54000052,E40000005,01JUL2025,98,98,1149435,1149435
92G,E54000040,E40000006,01FEB2023,88,89,991548,991548
92G,E54000040,E40000006,01MAR2023,87,88,992087,992087
92G,E54000040,E40000006,01APR2023,87,88,992647,992647
92G,E54000040,E40000006,01MAY2023,87,88,993431,993431
92G,E54000040,E40000006,01JUN2023,87,88,994133,994133
92G,E54000040,E40000006,01JUL2023,87,88,995286,995286
92G,E54000040,E40000006,01AUG2023,87,88,995916,995916
92G,E54000040,E40000006,01SEP2023,87,88,996772,996772
92G,E54000040,E40000006,01OCT2023,87,88,997482,997482
92G,E54000040,E40000006,01NOV2023,87,88,999065,999065
92G,E54000040,E40000006,01DEC2023,87,88,1001150,1001150
92G,E54000040,E40000006,01JAN2024,87,88,1003016,1003016
92G,E54000040,E40000006,01FEB2024,87,88,1003489,1003489
92G,E54000040,E40000006,01MAR2024,87,88,1003965,1003965
92G,E54000040,E40000006,01APR2024,87,88,1004374,1004374
92G,E54000040,E40000006,01MAY2024,84,85,1005621,1005621
92G,E54000040,E40000006,01JUN2024,84,85,1006471,1006471
92G,E54000040,E40000006,01JUL2024,84,85,1007126,1007126
92G,E54000040,E40000006,01AUG2024,84,85,1008063,1008063
92G,E54000040,E40000006,01SEP2024,84,85,1008720,1008720
92G,E54000040,E40000006,01OCT2024,84,85,1009340,1009340
92G,E54000040,E40000006,01NOV2024,84,85,1011004,1011004
92G,E54000040,E40000006,01DEC2024,84,85,1012587,1012587
92G,E54000040,E40000006,01JAN2025,84,85,1013145,1013145
92G,E54000040,E40000006,01FEB2025,84,85,1012854,1012854
92G,E54000040,E40000006,01MAR2025,84,85,1012422,1012422
92G,E54000040,E40000006,01APR2025,84,85,1012517,1012517
92G,E54000040,E40000006,01MAY2025,83,84,1012440,1012440
92G,E54000040,E40000006,01JUN2025,83,84,1012616,1012616
92G,E54000040,E40000006,01JUL2025,83,84,1012607,1012607
93C,E54000028,E40000003,01FEB2023,179,184,1778272,1778272
93C,E54000028,E40000003,01MAR2023,179,184,1780357,1780357
93C,E54000028,E40000003,01APR2023,179,184,1781240,1781240
93C,E54000028,E40000003,01MAY2023,179,184,1782596,1782596
93C,E54000028,E40000003,01JUN2023,178,184,1783216,1784289
93C,E54000028,E40000003,01JUL2023,177,183,1779778,1785088
93C,E54000028,E40000003,01AUG2023,176,182,1783990,1787293
93C,E54000028,E40000003,01SEP2023,176,181,1788901,1788901
93C,E54000028,E40000003,01OCT2023,176,181,1792742,1792742
93C,E54000028,E40000003,01NOV2023,176,181,1799451,1799451
93C,E54000028,E40000003,01DEC2023,175,181,1786594,1803409
93C,E54000028,E40000003,01JAN2024,176,181,1805082,1805082
93C,E54000028,E40000003,01FEB2024,175,181,1799642,1806681
93C,E54000028,E40000003,01MAR2024,175,180,1808408,1808408
93C,E54000028,E40000003,01APR2024,174,180,1798102,1806858
93C,E54000028,E40000003,01MAY2024,174,180,1802665,1811480
93C,E54000028,E40000003,01JUN2024,174,180,1804088,1812911
93C,E54000028,E40000003,01JUL2024,175,180,1813543,1813543
93C,E54000028,E40000003,01AUG2024,175,180,1815122,1815122
93C,E54000028,E40000003,01SEP2024,175,180,1815200,1815200
93C,E54000028,E40000003,01OCT2024,175,180,1821612,1821612
93C,E54000028,E40000003,01NOV2024,175,180,1830658,1830658
93C,E54000028,E40000003,01DEC2024,175,180,1834931,1834931
93C,E54000028,E40000003,01JAN2025,175,180,1837444,1837444
93C,E54000028,E40000003,01FEB2025,175,180,1839304,1839304
93C,E54000028,E40000003,01MAR2025,175,180,1837786,1837786
93C,E54000028,E40000003,01APR2025,175,180,1837144,1837144
93C,E54000028,E40000003,01MAY2025,175,180,1836285,1836285
93C,E54000028,E40000003,01JUN2025,175,180,1836413,1836413
93C,E54000028,E40000003,01JUL2025,175,180,1836325,1836325
97R,E54000053,E40000005,01FEB2023,52,52,571015,571015
97R,E54000053,E40000005,01MAR2023,52,52,571151,571151
97R,E54000053,E40000005,01APR2023,52,52,571329,571329
97R,E54000053,E40000005,01MAY2023,52,52,571585,571585
97R,E54000053,E40000005,01JUN2023,52,52,572163,572163
97R,E54000053,E40000005,01JUL2023,51,52,562805,572858
97R,E54000053,E40000005,01AUG2023,51,51,573108,573108
97R,E54000053,E40000005,01SEP2023,51,51,573720,573720
97R,E54000053,E40000005,01OCT2023,50,51,563923,573793
97R,E54000053,E40000005,01NOV2023,50,50,574348,574348
97R,E54000053,E40000005,01DEC2023,50,50,574546,574546
97R,E54000053,E40000005,01JAN2024,50,50,574503,574503
97R,E54000053,E40000005,01FEB2024,50,50,574720,574720
97R,E54000053,E40000005,01MAR2024,50,50,574970,574970
97R,E54000053,E40000005,01APR2024,50,50,575206,575206
97R,E54000053,E40000005,01MAY2024,50,50,575702,575702
97R,E54000053,E40000005,01JUN2024,50,50,576047,576047
97R,E54000053,E40000005,01JUL2024,50,50,576417,576417
97R,E54000053,E40000005,01AUG2024,50,50,576880,576880
97R,E54000053,E40000005,01SEP2024,50,50,577031,577031
97R,E54000053,E40000005,01OCT2024,50,50,577006,577006
97R,E54000053,E40000005,01NOV2024,50,50,577091,577091
97R,E54000053,E40000005,01DEC2024,50,50,577217,577217
97R,E54000053,E40000005,01JAN2025,50,50,577245,577245
97R,E54000053,E40000005,01FEB2025,50,50,577469,577469
97R,E54000053,E40000005,01MAR2025,50,50,577120,577120
97R,E54000053,E40000005,01APR2025,50,50,577287,577287
97R,E54000053,E40000005,01MAY2025,50,50,577267,577267
97R,E54000053,E40000005,01JUN2025,50,50,577367,577367
97R,E54000053,E40000005,01JUL2025,50,50,577295,577295
99A,E54000008,E40000010,01FEB2023,85,87,576290,576290
99A,E54000008,E40000010,01MAR2023,85,87,577320,577320
99A,E54000008,E40000010,01APR2023,84,87,576108,577986
99A,E54000008,E40000010,01MAY2023,84,87,578272,578314
99A,E54000008,E40000010,01JUN2023,84,86,578777,578777
99A,E54000008,E40000010,01JUL2023,84,86,578530,578530
99A,E54000008,E40000010,01AUG2023,83,86,576043,578121
99A,E54000008,E40000010,01SEP2023,83,85,577734,577734
99A,E54000008,E40000010,01OCT2023,83,85,581473,581473
99A,E54000008,E40000010,01NOV2023,83,85,584579,584579
99A,E54000008,E40000010,01DEC2023,83,85,586062,586062
99A,E54000008,E40000010,01JAN2024,83,85,586739,586739
99A,E54000008,E40000010,01FEB2024,83,83,587675,587675
99A,E54000008,E40000010,01MAR2024,83,83,588473,588473
99A,E54000008,E40000010,01APR2024,83,83,588688,588688
99A,E54000008,E40000010,01MAY2024,83,83,590123,590123
99A,E54000008,E40000010,01JUN2024,83,83,590327,590327
99A,E54000008,E40000010,01JUL2024,83,83,590201,590201
99A,E54000008,E40000010,01AUG2024,83,83,590128,590128
99A,E54000008,E40000010,01SEP2024,83,83,590203,590203
99A,E54000008,E40000010,01OCT2024,83,83,594763,594763
99A,E54000008,E40000010,01NOV2024,83,83,596694,596694
99A,E54000008,E40000010,01DEC2024,83,83,597347,597347
99A,E54000008,E40000010,01JAN2025,83,83,597299,597299
99A,E54000008,E40000010,01FEB2025,83,83,597864,597864
99A,E54000008,E40000010,01MAR2025,83,83,598290,598290
99A,E54000008,E40000010,01APR2025,83,83,598470,598470
99A,E54000008,E40000010,01MAY2025,83,83,598347,598347
99A,E54000008,E40000010,01JUN2025,83,83,598302,598302
99A,E54000008,E40000010,01JUL2025,83,83,597875,597875
99C,E54000050,E40000012,01FEB2023,24,24,225576,225576
99C,E54000050,E40000012,01MAR2023,24,24,225701,225701
99C,E54000050,E40000012,01APR2023,24,24,225891,225891
99C,E54000050,E40000012,01MAY2023,24,24,225937,225937
99C,E54000050,E40000012,01JUN2023,24,24,226038,226038
99C,E54000050,E40000012,01JUL2023,24,24,226306,226306
99C,E54000050,E40000012,01AUG2023,24,24,226483,226483
99C,E54000050,E40000012,01SEP2023,24,24,226662,226662
99C,E54000050,E40000012,01OCT2023,24,24,226932,226932
99C,E54000050,E40000012,01NOV2023,24,24,227101,227101
99C,E54000050,E40000012,01DEC2023,24,24,227124,227124
99C,E54000050,E40000012,01JAN2024,24,24,227143,227143
99C,E54000050,E40000012,01FEB2024,24,24,227205,227205
99C,E54000050,E40000012,01MAR2024,24,24,227248,227248
99C,E54000050,E40000012,01APR2024,24,24,227476,227476
99C,E54000050,E40000012,01MAY2024,23,23,222965,222965
99C,E54000050,E40000012,01JUN2024,23,23,223030,223030
99C,E54000050,E40000012,01JUL2024,23,23,227941,227941
99C,E54000050,E40000012,01AUG2024,23,23,228236,228236
99C,E54000050,E40000012,01SEP2024,23,23,228296,228296
99C,E54000050,E40000012,01OCT2024,23,23,228306,228306
99C,E54000050,E40000012,01NOV2024,23,23,228430,228430
99C,E54000050,E40000012,01DEC2024,23,23,228533,228533
99C,E54000050,E40000012,01JAN2025,23,23,228683,228683
99C,E54000050,E40000012,01FEB2025,23,23,228722,228722
99C,E54000050,E40000012,01MAR2025,23,23,228657,228657
99C,E54000050,E40000012,01APR2025,23,23,228800,228800
99C,E54000050,E40000012,01MAY2025,21,22,228844,228844
99C,E54000050,E40000012,01JUN2025,20,20,228913,228913
99C,E54000050,E40000012,01JUL2025,20,20,228981,228981
99E,E54000026,E40000007,01FEB2023,35,35,288259,288259
99E,E54000026,E40000007,01MAR2023,35,35,288490,288490
99E,E54000026,E40000007,01APR2023,35,35,288957,288957
99E,E54000026,E40000007,01MAY2023,35,35,289350,289350
99E,E54000026,E40000007,01JUN2023,35,35,289735,289735
99E,E54000026,E40000007,01JUL2023,35,35,290124,290124
99E,E54000026,E40000007,01AUG2023,35,35,290565,290565
99E,E54000026,E40000007,01SEP2023,35,35,291046,291046
99E,E54000026,E40000007,01OCT2023,35,35,291222,291222
99E,E54000026,E40000007,01NOV2023,35,35,291598,291598
99E,E54000026,E40000007,01DEC2023,35,35,291894,291894
99E,E54000026,E40000007,01JAN2024,35,35,292093,292093
99E,E54000026,E40000007,01FEB2024,35,35,292325,292325
99E,E54000026,E40000007,01MAR2024,35,35,292719,292719
99E,E54000026,E40000007,01APR2024,35,35,292833,292833
99E,E54000026,E40000007,01MAY2024,35,35,293299,293299
99E,E54000026,E40000007,01JUN2024,35,35,293573,293573
99E,E54000026,E40000007,01JUL2024,35,35,293712,293712
99E,E54000026,E40000007,01AUG2024,35,35,294121,294121
99E,E54000026,E40000007,01SEP2024,35,35,294467,294467
99E,E54000026,E40000007,01OCT2024,35,35,294609,294609
99E,E54000026,E40000007,01NOV2024,35,35,294955,294955
99E,E54000026,E40000007,01DEC2024,35,35,295111,295111
99E,E54000026,E40000007,01JAN2025,35,35,295343,295343
99E,E54000026,E40000007,01FEB2025,35,35,295745,295745
99E,E54000026,E40000007,01MAR2025,34,35,295763,295763
99E,E54000026,E40000007,01APR2025,34,34,295895,295895
99E,E54000026,E40000007,01MAY2025,34,34,295916,295916
99E,E54000026,E40000007,01JUN2025,34,34,296146,296146
99E,E54000026,E40000007,01JUL2025,34,34,296262,296262
99F,E54000026,E40000007,01FEB2023,23,23,186934,186934
99F,E54000026,E40000007,01MAR2023,23,23,186858,186858
99F,E54000026,E40000007,01APR2023,23,23,186889,186889
99F,E54000026,E40000007,01MAY2023,23,23,186820,186820
99F,E54000026,E40000007,01JUN2023,23,23,186851,186851
99F,E54000026,E40000007,01JUL2023,23,23,186939,186939
99F,E54000026,E40000007,01AUG2023,23,23,187096,187096
99F,E54000026,E40000007,01SEP2023,23,23,187274,187274
99F,E54000026,E40000007,01OCT2023,23,23,187249,187249
99F,E54000026,E40000007,01NOV2023,23,23,187309,187309
99F,E54000026,E40000007,01DEC2023,23,23,187347,187347
99F,E54000026,E40000007,01JAN2024,23,23,187356,187356
99F,E54000026,E40000007,01FEB2024,23,23,187396,187396
99F,E54000026,E40000007,01MAR2024,23,23,187396,187396
99F,E54000026,E40000007,01APR2024,23,23,187421,187421
99F,E54000026,E40000007,01MAY2024,23,23,187449,187449
99F,E54000026,E40000007,01JUN2024,23,23,187654,187654
99F,E54000026,E40000007,01JUL2024,23,23,187791,187791
99F,E54000026,E40000007,01AUG2024,23,23,187896,187896
99F,E54000026,E40000007,01SEP2024,23,23,187969,187969
99F,E54000026,E40000007,01OCT2024,23,23,188033,188033
99F,E54000026,E40000007,01NOV2024,23,23,188068,188068
99F,E54000026,E40000007,01DEC2024,23,23,188102,188102
99F,E54000026,E40000007,01JAN2025,23,23,188163,188163
99F,E54000026,E40000007,01FEB2025,23,23,188234,188234
99F,E54000026,E40000007,01MAR2025,23,23,188261,188261
99F,E54000026,E40000007,01APR2025,23,23,188413,188413
99F,E54000026,E40000007,01MAY2025,23,23,188531,188531
99F,E54000026,E40000007,01JUN2025,23,23,188598,188598
99F,E54000026,E40000007,01JUL2025,23,23,188612,188612
99G,E54000026,E40000007,01FEB2023,24,25,191225,191225
99G,E54000026,E40000007,01MAR2023,24,25,191532,191532
99G,E54000026,E40000007,01APR2023,24,25,191828,191828
99G,E54000026,E40000007,01MAY2023,24,25,191942,191942
99G,E54000026,E40000007,01JUN2023,24,25,192198,192198
99G,E54000026,E40000007,01JUL2023,24,25,192484,192484
99G,E54000026,E40000007,01AUG2023,24,25,192757,192757
99G,E54000026,E40000007,01SEP2023,24,25,193007,193007
99G,E54000026,E40000007,01OCT2023,24,25,193153,193153
99G,E54000026,E40000007,01NOV2023,24,25,193513,193513
99G,E54000026,E40000007,01DEC2023,23,24,193845,193845
99G,E54000026,E40000007,01JAN2024,23,24,194013,194013
99G,E54000026,E40000007,01FEB2024,23,24,194354,194354
99G,E54000026,E40000007,01MAR2024,23,24,194618,194618
99G,E54000026,E40000007,01APR2024,23,24,194582,194582
99G,E54000026,E40000007,01MAY2024,23,24,195004,195004
99G,E54000026,E40000007,01JUN2024,23,24,195258,195258
99G,E54000026,E40000007,01JUL2024,23,24,195475,195475
99G,E54000026,E40000007,01AUG2024,23,24,195791,195791
99G,E54000026,E40000007,01SEP2024,23,24,195859,195859
99G,E54000026,E40000007,01OCT2024,23,24,195829,195829
99G,E54000026,E40000007,01NOV2024,23,24,196049,196049
99G,E54000026,E40000007,01DEC2024,23,24,196315,196315
99G,E54000026,E40000007,01JAN2025,23,24,196393,196393
99G,E54000026,E40000007,01FEB2025,23,24,196526,196526
99G,E54000026,E40000007,01MAR2025,23,24,196381,196381
99G,E54000026,E40000007,01APR2025,23,24,196279,196279
99G,E54000026,E40000007,01MAY2025,23,24,196412,196412
99G,E54000026,E40000007,01JUN2025,23,24,196500,196500
99G,E54000026,E40000007,01JUL2025,23,24,196599,196599
A3A8R,E54000029,E40000003,01FEB2023,267,271,2394189,2394374
A3A8R,E54000029,E40000003,01MAR2023,267,271,2399486,2399666
A3A8R,E54000029,E40000003,01APR2023,267,271,2403283,2403469
A3A8R,E54000029,E40000003,01MAY2023,267,271,2406264,2406441
A3A8R,E54000029,E40000003,01JUN2023,267,271,2412091,2412270
A3A8R,E54000029,E40000003,01JUL2023,266,271,2400445,2417495
A3A8R,E54000029,E40000003,01AUG2023,265,271,2404512,2422262
A3A8R,E54000029,E40000003,01SEP2023,264,270,2408488,2425802
A3A8R,E54000029,E40000003,01OCT2023,264,270,2410604,2427957
A3A8R,E54000029,E40000003,01NOV2023,265,271,2423825,2441142
A3A8R,E54000029,E40000003,01DEC2023,265,271,2447256,2447590
A3A8R,E54000029,E40000003,01JAN2024,265,270,2451276,2451505
A3A8R,E54000029,E40000003,01FEB2024,265,270,2454948,2455164
A3A8R,E54000029,E40000003,01MAR2024,264,270,2448477,2453941
A3A8R,E54000029,E40000003,01APR2024,263,271,2446781,2449107
A3A8R,E54000029,E40000003,01MAY2024,261,267,2447705,2450035
A3A8R,E54000029,E40000003,01JUN2024,261,267,2449872,2453034
A3A8R,E54000029,E40000003,01JUL2024,261,267,2447478,2450910
A3A8R,E54000029,E40000003,01AUG2024,259,265,2440674,2444323
A3A8R,E54000029,E40000003,01SEP2024,259,265,2446091,2450149
A3A8R,E54000029,E40000003,01OCT2024,260,265,2453181,2455473
A3A8R,E54000029,E40000003,01NOV2024,260,264,2464600,2464786
A3A8R,E54000029,E40000003,01DEC2024,260,264,2466163,2466355
A3A8R,E54000029,E40000003,01JAN2025,261,264,2470207,2470207
A3A8R,E54000029,E40000003,01FEB2025,261,264,2474338,2474338
A3A8R,E54000029,E40000003,01MAR2025,261,264,2476576,2476576
A3A8R,E54000029,E40000003,01APR2025,261,264,2476394,2476394
A3A8R,E54000029,E40000003,01MAY2025,261,264,2477534,2477534
A3A8R,E54000029,E40000003,01JUN2025,261,264,2479673,2479673
A3A8R,E54000029,E40000003,01JUL2025,261,264,2482743,2482743
B2M3M,E54000018,E40000011,01FEB2023,120,120,1071798,1071798
B2M3M,E54000018,E40000011,01MAR2023,120,120,1073784,1073784
B2M3M,E54000018,E40000011,01APR2023,120,120,1076256,1076256
B2M3M,E54000018,E40000011,01MAY2023,120,120,1077681,1077681
B2M3M,E54000018,E40000011,01JUN2023,120,120,1079679,1079679
B2M3M,E54000018,E40000011,01JUL2023,120,120,1081870,1081870
B2M3M,E54000018,E40000011,01AUG2023,120,120,1083840,1083840
B2M3M,E54000018,E40000011,01SEP2023,120,120,1085853,1085853
B2M3M,E54000018,E40000011,01OCT2023,120,120,1091950,1091950
B2M3M,E54000018,E40000011,01NOV2023,120,120,1096413,1096413
B2M3M,E54000018,E40000011,01DEC2023,120,120,1097870,1097870
B2M3M,E54000018,E40000011,01JAN2024,120,120,1098608,1098608
B2M3M,E54000018,E40000011,01FEB2024,120,120,1101048,1101048
B2M3M,E54000018,E40000011,01MAR2024,120,120,1102462,1102462
B2M3M,E54000018,E40000011,01APR2024,119,120,1100973,1103145
B2M3M,E54000018,E40000011,01MAY2024,119,120,1103555,1105972
B2M3M,E54000018,E40000011,01JUN2024,119,120,1104906,1107442
B2M3M,E54000018,E40000011,01JUL2024,119,120,1106318,1108941
B2M3M,E54000018,E40000011,01AUG2024,119,120,1107416,1110121
B2M3M,E54000018,E40000011,01SEP2024,119,119,1111294,1111294
B2M3M,E54000018,E40000011,01OCT2024,119,119,1116007,1116007
B2M3M,E54000018,E40000011,01NOV2024,119,119,1117481,1117481
B2M3M,E54000018,E40000011,01DEC2024,119,119,1118545,1118545
B2M3M,E54000018,E40000011,01JAN2025,119,119,1118592,1118592
B2M3M,E54000018,E40000011,01FEB2025,119,119,1119705,1119705
B2M3M,E54000018,E40000011,01MAR2025,119,119,1119605,1119605
B2M3M,E54000018,E40000011,01APR2025,119,119,1118811,1118811
B2M3M,E54000018,E40000011,01MAY2025,119,119,1118348,1118348
B2M3M,E54000018,E40000011,01JUN2025,119,119,1117874,1117874
B2M3M,E54000018,E40000011,01JUL2025,119,119,1117369,1117369
D2P2L,E54000062,E40000011,01FEB2023,180,181,1291950,1301510
D2P2L,E54000062,E40000011,01MAR2023,180,181,1294047,1303647
D2P2L,E54000062,E40000011,01APR2023,180,181,1295641,1305307
D2P2L,E54000062,E40000011,01MAY2023,176,177,1278589,1288258
D2P2L,E54000062,E40000011,01JUN2023,176,177,1284864,1294512
D2P2L,E54000062,E40000011,01JUL2023,176,177,1291125,1300735
D2P2L,E54000062,E40000011,01AUG2023,175,176,1303850,1313424
D2P2L,E54000062,E40000011,01SEP2023,173,175,1305766,1315275
D2P2L,E54000062,E40000011,01OCT2023,173,174,1307049,1316482
D2P2L,E54000062,E40000011,01NOV2023,173,174,1310338,1319723
D2P2L,E54000062,E40000011,01DEC2023,173,174,1313640,1322989
D2P2L,E54000062,E40000011,01JAN2024,173,174,1315651,1324999
D2P2L,E54000062,E40000011,01FEB2024,173,174,1318597,1327881
D2P2L,E54000062,E40000011,01MAR2024,173,174,1320681,1329927
D2P2L,E54000062,E40000011,01APR2024,173,174,1321293,1330470
D2P2L,E54000062,E40000011,01MAY2024,173,174,1324438,1333559
D2P2L,E54000062,E40000011,01JUN2024,173,174,1325879,1334963
D2P2L,E54000062,E40000011,01JUL2024,173,174,1327094,1336137
D2P2L,E54000062,E40000011,01AUG2024,172,174,1324323,1337335
D2P2L,E54000062,E40000011,01SEP2024,171,173,1326779,1338525
D2P2L,E54000062,E40000011,01OCT2024,170,173,1330022,1338917
D2P2L,E54000062,E40000011,01NOV2024,170,171,1330939,1339800
D2P2L,E54000062,E40000011,01DEC2024,170,171,1331765,1340579
D2P2L,E54000062,E40000011,01JAN2025,170,171,1332234,1341024
D2P2L,E54000062,E40000011,01FEB2025,170,171,1332757,1341497
D2P2L,E54000062,E40000011,01MAR2025,170,171,1332970,1341674
D2P2L,E54000062,E40000011,01APR2025,170,171,1333570,1342206
D2P2L,E54000062,E40000011,01MAY2025,170,171,1334106,1342706
D2P2L,E54000062,E40000011,01JUN2025,170,171,1334562,1343149
D2P2L,E54000062,E40000011,01JUL2025,169,170,1335194,1343718
D4U1Y,E54000034,E40000005,01FEB2023,71,72,824519,824519
D4U1Y,E54000034,E40000005,01MAR2023,71,72,825696,825696
D4U1Y,E54000034,E40000005,01APR2023,70,72,812739,826452
D4U1Y,E54000034,E40000005,01MAY2023,70,71,827352,827352
D4U1Y,E54000034,E40000005,01JUN2023,70,71,828602,828602
D4U1Y,E54000034,E40000005,01JUL2023,68,71,804041,830221
D4U1Y,E54000034,E40000005,01AUG2023,68,69,831602,831602
D4U1Y,E54000034,E40000005,01SEP2023,68,69,833005,833005
D4U1Y,E54000034,E40000005,01OCT2023,68,69,834988,834988
D4U1Y,E54000034,E40000005,01NOV2023,68,69,836897,836897
D4U1Y,E54000034,E40000005,01DEC2023,68,69,838051,838051
D4U1Y,E54000034,E40000005,01JAN2024,68,69,838946,838946
D4U1Y,E54000034,E40000005,01FEB2024,68,69,840194,840194
D4U1Y,E54000034,E40000005,01MAR2024,68,69,841199,841199
D4U1Y,E54000034,E40000005,01APR2024,68,69,842220,842220
D4U1Y,E54000034,E40000005,01MAY2024,67,68,844193,844193
D4U1Y,E54000034,E40000005,01JUN2024,67,68,845468,845468
D4U1Y,E54000034,E40000005,01JUL2024,67,68,846242,846242
D4U1Y,E54000034,E40000005,01AUG2024,67,68,847486,847486
D4U1Y,E54000034,E40000005,01SEP2024,67,68,848030,848030
D4U1Y,E54000034,E40000005,01OCT2024,66,68,843382,848544
D4U1Y,E54000034,E40000005,01NOV2024,66,67,849914,849914
D4U1Y,E54000034,E40000005,01DEC2024,66,67,851206,851206
D4U1Y,E54000034,E40000005,01JAN2025,66,67,851921,851921
D4U1Y,E54000034,E40000005,01FEB2025,66,67,853020,853020
D4U1Y,E54000034,E40000005,01MAR2025,66,67,852637,852637
D4U1Y,E54000034,E40000005,01APR2025,66,67,853009,853009
D4U1Y,E54000034,E40000005,01MAY2025,66,67,853001,853001
D4U1Y,E54000034,E40000005,01JUN2025,66,67,853162,853162
D4U1Y,E54000034,E40000005,01JUL2025,66,67,853702,853702
D9Y0V,E54000042,E40000005,01FEB2023,127,128,1706174,1706174
D9Y0V,E54000042,E40000005,01MAR2023,126,128,1699862,1708125
D9Y0V,E54000042,E40000005,01APR2023,126,128,1700662,1708844
D9Y0V,E54000042,E40000005,01MAY2023,126,128,1709790,1709790
D9Y0V,E54000042,E40000005,01JUN2023,125,126,1711055,1711055
D9Y0V,E54000042,E40000005,01JUL2023,124,126,1705567,1712420
D9Y0V,E54000042,E40000005,01AUG2023,125,126,1713678,1713678
D9Y0V,E54000042,E40000005,01SEP2023,125,126,1714534,1714534
D9Y0V,E54000042,E40000005,01OCT2023,125,126,1717952,1717952
D9Y0V,E54000042,E40000005,01NOV2023,124,126,1715251,1722152
D9Y0V,E54000042,E40000005,01DEC2023,123,125,1716780,1723669
D9Y0V,E54000042,E40000005,01JAN2024,124,125,1723986,1723988
D9Y0V,E54000042,E40000005,01FEB2024,123,124,1724980,1725019
D9Y0V,E54000042,E40000005,01MAR2024,123,124,1725184,1725227
D9Y0V,E54000042,E40000005,01APR2024,121,124,1703512,1725832
D9Y0V,E54000042,E40000005,01MAY2024,119,123,1696837,1727317
D9Y0V,E54000042,E40000005,01JUN2024,118,123,1690687,1728029
D9Y0V,E54000042,E40000005,01JUL2024,118,123,1691251,1728665
D9Y0V,E54000042,E40000005,01AUG2024,117,122,1692101,1729519
D9Y0V,E54000042,E40000005,01SEP2024,117,123,1692725,1730156
D9Y0V,E54000042,E40000005,01OCT2024,119,122,1711551,1733490
D9Y0V,E54000042,E40000005,01NOV2024,119,121,1721222,1735321
D9Y0V,E54000042,E40000005,01DEC2024,119,121,1721358,1735450
D9Y0V,E54000042,E40000005,01JAN2025,120,121,1735330,1735377
D9Y0V,E54000042,E40000005,01FEB2025,120,121,1735374,1735423
D9Y0V,E54000042,E40000005,01MAR2025,120,121,1734909,1734958
D9Y0V,E54000042,E40000005,01APR2025,120,121,1734880,1734931
D9Y0V,E54000042,E40000005,01MAY2025,119,120,1735061,1735112
D9Y0V,E54000042,E40000005,01JUN2025,119,120,1735000,1735048
D9Y0V,E54000042,E40000005,01JUL2025,119,120,1735056,1735102
M1J4Y,E54000024,E40000007,01FEB2023,93,95,1097682,1097682
M1J4Y,E54000024,E40000007,01MAR2023,93,95,1100724,1100724
M1J4Y,E54000024,E40000007,01APR2023,93,95,1103136,1103136
M1J4Y,E54000024,E40000007,01MAY2023,93,95,1104486,1104486
M1J4Y,E54000024,E40000007,01JUN2023,93,95,1106835,1106835
M1J4Y,E54000024,E40000007,01JUL2023,93,95,1109122,1109122
M1J4Y,E54000024,E40000007,01AUG2023,90,93,1110074,1112172
M1J4Y,E54000024,E40000007,01SEP2023,90,92,1114095,1114095
M1J4Y,E54000024,E40000007,01OCT2023,90,92,1115742,1115742
M1J4Y,E54000024,E40000007,01NOV2023,90,92,1119054,1119054
M1J4Y,E54000024,E40000007,01DEC2023,90,92,1122308,1122308
M1J4Y,E54000024,E40000007,01JAN2024,90,92,1124530,1124530
M1J4Y,E54000024,E40000007,01FEB2024,89,91,1127873,1127873
M1J4Y,E54000024,E40000007,01MAR2024,89,91,1129893,1129893
M1J4Y,E54000024,E40000007,01APR2024,87,91,1120505,1131237
M1J4Y,E54000024,E40000007,01MAY2024,85,88,1108896,1123455
M1J4Y,E54000024,E40000007,01JUN2024,85,88,1121612,1136360
M1J4Y,E54000024,E40000007,01JUL2024,85,88,1123123,1137945
M1J4Y,E54000024,E40000007,01AUG2024,83,86,1125108,1140153
M1J4Y,E54000024,E40000007,01SEP2024,83,86,1125842,1141030
M1J4Y,E54000024,E40000007,01OCT2024,83,86,1126766,1141912
M1J4Y,E54000024,E40000007,01NOV2024,83,86,1128809,1143907
M1J4Y,E54000024,E40000007,01DEC2024,83,86,1130296,1145247
M1J4Y,E54000024,E40000007,01JAN2025,84,86,1145919,1146032
M1J4Y,E54000024,E40000007,01FEB2025,84,86,1147073,1147188
